#NMR probe 1
#Time, Reading
0.001062,66048.49390465058
0.001063,67566.36286503571
0.001064,68297.81020709519
0.001065,68240.8019930822
0.001066,67326.61091854713
0.001067,65840.58377787001
0.001068,63684.2160352761
0.001069,61142.66588946063
0.00107,58507.49770815358
0.001071,56020.71180626168
0.001072,53999.96877287036
0.001073,52509.60202638045
0.001074,51791.26954724989
0.001075,51819.93018080667
0.001076,52663.43422607392
0.001077,54236.27070573707
0.001078,56424.20523880702
0.001079,58857.06187392362
0.00108,61465.28090860927
0.001081,63912.99371541371
0.001082,65939.98697807532
0.001083,67386.71857307834
0.001084,68132.41411578427
0.001085,68084.43531848272
0.001086,67180.63868962244
0.001087,65659.2574555813
0.001088,63552.74086971803
0.001089,61046.397596554016
0.00109,58597.61975261824
0.001091,56099.32416588633
0.001092,54081.64374777848
0.001093,52672.30041975099
0.001094,51912.66408548195
0.001095,51989.7726239981
0.001096,52854.489051219585
0.001097,54375.09047378336
0.001098,56435.69176876998
0.001099,58970.322649626185
0.0011,61467.9716634827
0.001101,63870.213481122286
0.001102,65893.88699645476
0.001103,67214.53308426014
0.001104,68006.51892922052
0.001105,67922.83117915915
0.001106,67066.33309423343
0.001107,65504.82966289882
0.001108,63466.65916127259
0.001109,61000.81151117021
0.00111,58556.86971257466
0.001111,56195.86483086262
0.001112,54201.61723443919
0.001113,52732.41689486098
0.001114,52114.50889503941
0.001115,52192.175934184466
0.001116,53004.99571655399
0.001117,54496.14213944979
0.001118,56559.12930485576
0.001119,58959.28743550162
0.00112,61491.497242118516
0.001121,63797.972959547005
0.001122,65767.7186060425
0.001123,67223.6073227727
0.001124,67835.42819817414
0.001125,67765.47862306373
0.001126,66922.10932132462
0.001127,65430.49012297362
0.001128,63357.640242600144
0.001129,60987.73246509875
0.00113,58510.23352400771
0.001131,56211.89638866185
0.001132,54224.91532878276
0.001133,52869.93456807025
0.001134,52260.729938873556
0.001135,52271.429469228795
0.001136,53132.716916644065
0.001137,54629.43310748691
0.001138,56677.9093781277
0.001139,59069.91414070646
0.00114,61435.049358500066
0.001141,63816.09864056719
0.001142,65638.95936344344
0.001143,67028.5452464091
0.001144,67680.20532408911
0.001145,67637.28734448842
0.001146,66803.2443543244
0.001147,65279.033136129
0.001148,63356.51943734429
0.001149,60996.028555633275
0.00115,58545.883896149644
0.001151,56311.92506552729
0.001152,54388.84132386786
0.001153,53003.65446969563
0.001154,52396.46462243332
0.001155,52421.51959350812
0.001156,53290.62583260905
0.001157,54767.23752757008
0.001158,56779.22461090083
0.001159,59062.248045576
0.00116,61450.28563091795
0.001161,63767.578251171835
0.001162,65598.7893234608
0.001163,66938.38915325115
0.001164,67609.70288521016
0.001165,67457.95837303657
0.001166,66655.01506914492
0.001167,65165.43619851704
0.001168,63222.06155965632
0.001169,60973.259143621304
0.00117,58547.182659908474
0.001171,56281.54020892165
0.001172,54444.80924304022
0.001173,53157.03224366874
0.001174,52531.634430603
0.001175,52570.26328916881
0.001176,53403.198866580635
0.001177,54910.2632806257
0.001178,56849.38739493503
0.001179,59088.65282720362
0.00118,61497.29070277427
0.001181,63600.42120816668
0.001182,65483.440566224424
0.001183,66777.8516677609
0.001184,67391.57675184427
0.001185,67297.82435397693
0.001186,66493.09572926136
0.001187,65081.27356926157
0.001188,63127.66225658922
0.001189,60854.04510892154
0.00119,58550.06261830808
0.001191,56383.50885692054
0.001192,54564.54677697685
0.001193,53297.04443934608
0.001194,52702.677973045866
0.001195,52768.48149269433
0.001196,53571.108385546395
0.001197,54961.729998224
0.001198,56972.73829237688
0.001199,59144.28594824007
0.0012,61416.90605442092
0.001201,63562.52333275295
0.001202,65403.041885251725
0.001203,66654.34040860645
0.001204,67262.15747060918
0.001205,67150.86326898646
0.001206,66383.20581824533
0.001207,64913.40973896903
0.001208,63025.894409342196
0.001209,60815.64926977699
0.00121,58542.504846429416
0.001211,56473.89430891865
0.001212,54667.70159875627
0.001213,53460.541700323185
0.001214,52796.02517375277
0.001215,52965.841047471666
0.001216,53757.35967816534
0.001217,55131.180731172266
0.001218,56967.38707581088
0.001219,59221.62354534477
0.00122,61393.34642509542
0.001221,63480.67361050343
0.001222,65316.49940169896
0.001223,66538.97222688644
0.001224,67089.20680762625
0.001225,66990.53395127316
0.001226,66210.80671462437
0.001227,64792.25504568237
0.001228,62946.15379922713
0.001229,60820.65789594085
0.00123,58621.02532306744
0.001231,56440.81943026796
0.001232,54729.53981046853
0.001233,53487.080205048
0.001234,52951.12754171967
0.001235,53054.83533408972
0.001236,53860.37694751227
0.001237,55226.31860977742
0.001238,57079.090130017554
0.001239,59238.44377725371
0.00124,61417.981468437545
0.001241,63538.34928151235
0.001242,65228.1183490862
0.001243,66340.56589637556
0.001244,66968.84698210764
0.001245,66885.10469811677
0.001246,66073.64267680913
0.001247,64694.67304973671
0.001248,62867.1430699355
0.001249,60720.7052743487
0.00125,58549.146832715625
0.001251,56538.63476331121
0.001252,54938.6346723463
0.001253,53658.03916420031
0.001254,53095.155792493264
0.001255,53215.165800241906
0.001256,54036.470872431455
0.001257,55374.2664365065
0.001258,57195.72676521423
0.001259,59322.764358145374
0.00126,61452.30744808684
0.001261,63382.31784381389
0.001262,65096.45487771092
0.001263,66266.69967018081
0.001264,66771.58923053164
0.001265,66658.51064986316
0.001266,65916.60127610712
0.001267,64577.632518442624
0.001268,62786.93477576814
0.001269,60733.95880508054
0.00127,58593.17608192352
0.001271,56577.5407905302
0.001272,54942.286832717145
0.001273,53860.938734785945
0.001274,53265.0502930766
0.001275,53362.13642208434
0.001276,54150.95462654239
0.001277,55546.146795720175
0.001278,57270.74138496035
0.001279,59318.46900232402
0.00128,61403.40140746296
0.001281,63413.60034752728
0.001282,64908.37889849597
0.001283,66158.69055626278
0.001284,66690.95548062002
0.001285,66549.22499111092
0.001286,65792.94244266237
0.001287,64444.328166017905
0.001288,62675.690583699434
0.001289,60683.88893039762
0.00129,58576.7163921048
0.001291,56627.94689944576
0.001292,55092.23124359596
0.001293,53977.95694160494
0.001294,53413.21327919676
0.001295,53539.27397049464
0.001296,54358.795625744475
0.001297,55656.20172380758
0.001298,57365.4328607574
0.001299,59365.25271012571
0.0013,61423.56135228047
0.001301,63306.35997126688
0.001302,64871.00246411243
0.001303,66004.01191994804
0.001304,66494.63603510543
0.001305,66347.98673742732
0.001306,65598.03040270768
0.001307,64309.79325788395
0.001308,62643.747902666175
0.001309,60647.08150701698
0.00131,58620.916122537834
0.001311,56740.48952493844
0.001312,55176.37698701296
0.001313,54086.07878546105
0.001314,53584.2700182916
0.001315,53726.555391951115
0.001316,54449.2130230987
0.001317,55756.18998972261
0.001318,57432.7290367708
0.001319,59346.75591293899
0.00132,61420.28110275571
0.001321,63225.11851784058
0.001322,64787.180655920405
0.001323,65853.51260233879
0.001324,66302.61800243311
0.001325,66229.03029463951
0.001326,65462.12083695993
0.001327,64209.026145678115
0.001328,62533.001673633815
0.001329,60542.06402220218
0.00133,58560.568055601514
0.001331,56823.977577570724
0.001332,55277.23505179966
0.001333,54161.1262732742
0.001334,53717.23871977593
0.001335,53789.509399715724
0.001336,54517.632418977155
0.001337,55845.98338062003
0.001338,57523.59347337626
0.001339,59447.96191977133
0.00134,61420.393260364726
0.001341,63210.61394860545
0.001342,64631.00513431952
0.001343,65730.1056811961
0.001344,66213.12284372428
0.001345,66148.93815511554
0.001346,65326.55421002067
0.001347,64069.75831754235
0.001348,62444.68400336589
0.001349,60548.45471550345
0.00135,58614.185758689986
0.001351,56868.12380737839
0.001352,55355.73692624752
0.001353,54340.74731731642
0.001354,53891.27016218178
0.001355,54045.416548245434
0.001356,54720.86992368454
0.001357,55971.2917516615
0.001358,57542.117099627074
0.001359,59460.01796464477
0.00136,61398.93119875009
0.001361,63114.989281638926
0.001362,64540.4629871076
0.001363,65601.32532784523
0.001364,66034.86481433896
0.001365,65962.85536211003
0.001366,65205.43013983786
0.001367,63955.87899484691
0.001368,62382.2695292055
0.001369,60552.49547304627
0.00137,58693.641757461875
0.001371,56930.87120703335
0.001372,55494.411015061625
0.001373,54467.04007917462
0.001374,54069.325132684266
0.001375,54176.01037613828
0.001376,54869.45156104088
0.001377,56048.41807344693
0.001378,57707.5342931118
0.001379,59443.79009993341
0.00138,61339.38648367611
0.001381,63098.44902802861
0.001382,64438.267170315376
0.001383,65491.372636256914
0.001384,65895.0846977824
0.001385,65737.21011949268
0.001386,65077.9138335503
0.001387,63867.67408944974
0.001388,62280.58769809206
0.001389,60481.63643005587
0.00139,58650.86113553634
0.001391,56906.839867600895
0.001392,55561.696952860235
0.001393,54604.560608214015
0.001394,54165.081468355434
0.001395,54319.62735281302
0.001396,54996.748490011225
0.001397,56144.04982305561
0.001398,57737.47554365993
0.001399,59561.2605073559
0.0014,61303.6874793831
0.001401,63009.39311616921
0.001402,64391.095541831186
0.001403,65327.04284305343
0.001404,65790.86744194462
0.001405,65598.61059588534
0.001406,64965.21923346299
0.001407,63760.81918549234
0.001408,62218.13126247646
0.001409,60485.28602051257
0.00141,58668.16359992186
0.001411,57059.49777327162
0.001412,55714.7623398211
0.001413,54759.3190847084
0.001414,54323.30377849046
0.001415,54448.6442077571
0.001416,55153.397640380135
0.001417,56283.80823466281
0.001418,57817.91849171118
0.001419,59549.35836615356
0.00142,61276.270869794935
0.001421,62987.686728507644
0.001422,64318.00309445271
0.001423,65118.383035779705
0.001424,65617.4171374204
0.001425,65472.53526102846
0.001426,64811.29069074601
0.001427,63661.11843775038
0.001428,62157.50643189094
0.001429,60441.92807351732
0.00143,58679.28924664073
0.001431,57066.43396177225
0.001432,55739.364658831575
0.001433,54881.06315144164
0.001434,54438.84127934291
0.001435,54675.546288785685
0.001436,55299.82420342737
0.001437,56437.664960131355
0.001438,57910.54853412716
0.001439,59552.36594278394
0.00144,61309.624865533944
0.001441,62831.44761044221
0.001442,64128.22472908275
0.001443,65076.72814659117
0.001444,65500.94904637751
0.001445,65334.23714369037
0.001446,64645.21458327507
0.001447,63500.2591238899
0.001448,62108.73427019165
0.001449,60345.47485727322
0.00145,58695.60949326181
0.001451,57115.8291764855
0.001452,55836.89555196443
0.001453,54998.550345660464
0.001454,54601.35903116145
0.001455,54736.36123027098
0.001456,55389.4252524732
0.001457,56514.344557925404
0.001458,58044.00710187966
0.001459,59598.820745462646
0.00146,61296.91098158155
0.001461,62855.563168629305
0.001462,64110.73968158086
0.001463,64884.26601910343
0.001464,65282.22609430236
0.001465,65120.479101011784
0.001466,64514.45051540671
0.001467,63433.43418771279
0.001468,61982.57986432188
0.001469,60347.74862142459
0.00147,58683.65767812907
0.001471,57230.01518944831
0.001472,55999.273812831874
0.001473,55181.620323116345
0.001474,54693.981608186994
0.001475,54896.053341350904
0.001476,55543.762519222204
0.001477,56637.01865087955
0.001478,58001.02839544589
0.001479,59624.59917184177
0.00148,61218.838577759925
0.001481,62768.78489494536
0.001482,63973.06900035174
0.001483,64774.51147039753
0.001484,65162.62718641393
0.001485,65005.140115264505
0.001486,64340.08928745268
0.001487,63266.99471168944
0.001488,61948.99501643662
0.001489,60380.959744242035
0.00149,58790.75497578389
0.001491,57248.67938918674
0.001492,56093.040030577824
0.001493,55248.84350636562
0.001494,54909.99082287447
0.001495,55062.31350474395
0.001496,55671.5201228566
0.001497,56729.61937575202
0.001498,58083.180010203556
0.001499,59675.77879078302
0.0015,61229.413389328016
0.001501,62754.09025559397
0.001502,63827.67698905923
0.001503,64688.02748572559
0.001504,65032.25297099933
0.001505,64860.99478757953
0.001506,64250.21449435028
0.001507,63220.170869395704
0.001508,61829.066140751114
0.001509,60281.42192339799
0.00151,58773.147010135624
0.001511,57384.7816139548
0.001512,56164.01114656742
0.001513,55397.12166522117
0.001514,55057.1420085977
0.001515,55197.09633542395
0.001516,55885.17115090752
0.001517,56874.445415737086
0.001518,58142.949435392075
0.001519,59655.89056691087
0.00152,61246.19976729312
0.001521,62617.03574062303
0.001522,63757.66806756014
0.001523,64580.54091007454
0.001524,64890.01034296373
0.001525,64747.86757800271
0.001526,64132.678510173595
0.001527,63128.94470404314
0.001528,61753.44547737117
0.001529,60340.477147096746
0.00153,58755.82754002112
0.001531,57420.42799203437
0.001532,56293.307149160144
0.001533,55481.77641073158
0.001534,55193.50260462213
0.001535,55352.948983441354
0.001536,55991.08308276142
0.001537,56959.20354161643
0.001538,58213.48560267899
0.001539,59691.64798565744
0.00154,61184.39484663727
0.001541,62565.45871836519
0.001542,63668.50351450943
0.001543,64454.83395428384
0.001544,64740.32709619649
0.001545,64609.97681447341
0.001546,63991.596952370914
0.001547,63034.59186893014
0.001548,61767.42736234736
0.001549,60299.46856522931
0.00155,58801.97973400843
0.001551,57467.3854278891
0.001552,56350.12154613478
0.001553,55633.96521919354
0.001554,55313.98199569054
0.001555,55481.24747971393
0.001556,56090.11131021948
0.001557,57048.489442922786
0.001558,58337.76676646134
0.001559,59748.753882122044
0.00156,61160.285090261816
0.001561,62495.32978009939
0.001562,63550.4613141095
0.001563,64327.40238984686
0.001564,64638.416430501566
0.001565,64374.443519179935
0.001566,63858.54903976412
0.001567,62886.42122330537
0.001568,61683.64487245252
0.001569,60197.84815006339
0.00157,58833.13681315755
0.001571,57527.587517036845
0.001572,56477.272065101126
0.001573,55776.409668453576
0.001574,55442.24638351494
0.001575,55609.25178528222
0.001576,56215.35239184937
0.001577,57150.64591815252
0.001578,58343.32187992436
0.001579,59783.03267422783
0.00158,61166.869765777905
0.001581,62418.69941494572
0.001582,63487.75385618502
0.001583,64174.782593766606
0.001584,64448.47769532237
0.001585,64324.657853252844
0.001586,63728.344334802525
0.001587,62751.75402851058
0.001588,61571.66899570528
0.001589,60260.481914916134
0.00159,58873.221159645094
0.001591,57637.50437560633
0.001592,56548.370037279106
0.001593,55910.10561254979
0.001594,55667.10985081895
0.001595,55751.63073288064
0.001596,56303.14040481707
0.001597,57252.12789473239
0.001598,58377.7849235872
0.001599,59791.14562247756
0.0016,61126.82566714283
0.001601,62421.00959972366
0.001602,63411.944291313484
0.001603,64058.80486313604
0.001604,64316.08444849469
0.001605,64150.91285247338
0.001606,63666.424740356095
0.001607,62695.2790981391
0.001608,61576.8360001627
0.001609,60203.49954745087
0.00161,58873.99196346307
0.001611,57654.22048054935
0.001612,56705.057486180034
0.001613,56012.33546055125
0.001614,55709.23602189847
0.001615,55954.3683118151
0.001616,56350.18446181755
0.001617,57348.49571269609
0.001618,58433.1418392261
0.001619,59814.100853513264
0.00162,61089.09064442329
0.001621,62268.296294763444
0.001622,63295.55484074175
0.001623,63960.274578569806
0.001624,64182.77291023324
0.001625,64060.698943299634
0.001626,63535.665180660515
0.001627,62580.45081874498
0.001628,61453.46075495769
0.001629,60194.27580534327
0.00163,58901.457898430876
0.001631,57724.94266878162
0.001632,56790.15659941077
0.001633,56088.45220611392
0.001634,55888.4923599594
0.001635,56021.697300548694
0.001636,56540.00671039643
0.001637,57460.057035267644
0.001638,58613.26107993215
0.001639,59807.96745973317
0.00164,61080.653994442255
0.001641,62262.18535171774
0.001642,63234.98124133715
0.001643,63818.77245094177
0.001644,64097.155078020536
0.001645,63873.99822032982
0.001646,63382.161194320295
0.001647,62466.00216562048
0.001648,61385.52155719814
0.001649,60215.59781954911
0.00165,58941.15292917357
0.001651,57776.71877018506
0.001652,56829.84824699387
0.001653,56234.98499000913
0.001654,56044.229047723646
0.001655,56142.15465941942
0.001656,56668.348193001875
0.001657,57562.46341868586
0.001658,58628.64537635795
0.001659,59765.17437653265
0.00166,61039.36235336748
0.001661,62187.30582277068
0.001662,63127.07037396592
0.001663,63698.66915097666
0.001664,63969.85542758631
0.001665,63823.02892199556
0.001666,63250.3619177012
0.001667,62432.80935946487
0.001668,61394.733152737426
0.001669,60110.20731089009
0.00167,58931.53733316963
0.001671,57860.84254307911
0.001672,56977.43109936348
0.001673,56405.9205923471
0.001674,56058.07063890482
0.001675,56245.960657014686
0.001676,56789.905509122815
0.001677,57626.709340574445
0.001678,58702.36541835279
0.001679,59830.18926367925
0.00168,61029.2321969561
0.001681,62128.81473655582
0.001682,63033.540854693725
0.001683,63553.10203580481
0.001684,63824.35448600442
0.001685,63671.13931564851
0.001686,63134.86169422929
0.001687,62309.25192587868
0.001688,61340.25478583746
0.001689,60159.29566409456
0.00169,58895.42987460136
0.001691,57870.461616508444
0.001692,56978.581650158034
0.001693,56469.5246537716
0.001694,56207.027741368016
0.001695,56392.37069160695
0.001696,56867.38223237326
0.001697,57746.46095701379
0.001698,58765.536746235404
0.001699,59867.8845321509
0.0017,61053.004455616814
0.001701,62086.81841794451
0.001702,62937.464484787444
0.001703,63492.24360483098
0.001704,63779.89575214861
0.001705,63531.62884477629
0.001706,63011.10222378
0.001707,62248.045721695074
0.001708,61215.025284920885
0.001709,60146.43514972744
0.00171,58920.202225629764
0.001711,57999.27721558136
0.001712,57128.219201405394
0.001713,56596.68141435113
0.001714,56340.223468332835
0.001715,56485.49743743505
0.001716,57009.131262008596
0.001717,57784.43519462469
0.001718,58806.92611883338
0.001719,59906.96960187793
0.00172,60972.82871984515
0.001721,62015.048994657926
0.001722,62877.66330462224
0.001723,63375.835863328706
0.001724,63533.22913767277
0.001725,63443.24847867306
0.001726,62922.60395973708
0.001727,62151.98169052643
0.001728,61196.476075894614
0.001729,60098.77478940453
0.00173,59026.85949727068
0.001731,57982.00479115661
0.001732,57285.87486703953
0.001733,56703.37939573907
0.001734,56474.12665973815
0.001735,56586.021696098185
0.001736,57144.83689369896
0.001737,57816.58324026934
0.001738,58823.25778127387
0.001739,59865.76822163595
0.00174,61008.61003050799
0.001741,61968.60415175661
0.001742,62742.13344262825
0.001743,63278.783256903655
0.001744,63470.704176147236
0.001745,63302.133503180274
0.001746,62821.458099544805
0.001747,62121.324644890636
0.001748,61160.12746304461
0.001749,60137.84082961512
0.00175,59017.3967032488
0.001751,58084.52404341027
0.001752,57240.22674105014
0.001753,56778.80381759124
0.001754,56602.17622758774
0.001755,56712.11360778762
0.001756,57161.287504962085
0.001757,57898.53413571316
0.001758,58820.78053206187
0.001759,59887.253567128704
0.00176,60936.76926054718
0.001761,61901.25781930629
0.001762,62674.998751512125
0.001763,63110.387405861184
0.001764,63307.89467244913
0.001765,63260.906767634784
0.001766,62764.47386155127
0.001767,62046.21662735773
0.001768,61102.0797668291
0.001769,60077.883601645546
0.00177,59020.18890946798
0.001771,58141.613215430436
0.001772,57320.88232546667
0.001773,56852.068563547306
0.001774,56681.228402395405
0.001775,56797.71402537658
0.001776,57359.01486886192
0.001777,58012.59552224869
0.001778,58915.427964639355
0.001779,59949.764969092415
0.00178,60930.142976597184
0.001781,61894.14962046793
0.001782,62599.63245973857
0.001783,63092.17118379908
0.001784,63207.33770684908
0.001785,63093.46486746111
0.001786,62667.64437461069
0.001787,61948.168852290466
0.001788,61078.639313735315
0.001789,60101.8549168577
0.00179,59056.77293090439
0.001791,58140.78776670409
0.001792,57457.33118999809
0.001793,56963.25466954651
0.001794,56813.16518241614
0.001795,56933.996150674255
0.001796,57365.52113170422
0.001797,58029.3107078074
0.001798,58969.52165309424
0.001799,59933.08293164034
0.0018,60965.04303758365
0.001801,61794.83420590922
0.001802,62584.9069198116
0.001803,62937.414418988235
0.001804,63164.833121302465
0.001805,62983.5180687416
0.001806,62589.868135848585
0.001807,61931.38439968544
0.001808,60953.630587834385
0.001809,60006.60268861286
0.00181,59077.96062312895
0.001811,58209.20638757333
0.001812,57525.10314553438
0.001813,57020.876986679796
0.001814,56875.441216238694
0.001815,57065.08223586147
0.001816,57471.20633070319
0.001817,58132.325085265205
0.001818,59036.53521643157
0.001819,59979.6774437621
0.00182,60883.7876966466
0.001821,61727.68808034948
0.001822,62422.94923240137
0.001823,62861.55548611365
0.001824,63035.1652845142
0.001825,62942.07877102641
0.001826,62509.24487827051
0.001827,61764.21997712301
0.001828,60968.42680867376
0.001829,60030.69408989055
0.00183,59138.201725674044
0.001831,58318.19957056341
0.001832,57592.26419459776
0.001833,57161.99146370207
0.001834,56970.97899170913
0.001835,57129.17453719709
0.001836,57557.64152851136
0.001837,58264.691341592625
0.001838,59088.65063059373
0.001839,59998.863278327706
0.00184,60876.7596690855
0.001841,61757.37285792821
0.001842,62376.259992586274
0.001843,62752.32139990132
0.001844,62950.60989109206
0.001845,62790.72758425924
0.001846,62407.963498751014
0.001847,61718.78997715708
0.001848,60891.8782778968
0.001849,60065.9580059552
0.00185,59090.7207486934
0.001851,58347.720983898485
0.001852,57692.51883787488
0.001853,57175.00820352213
0.001854,57064.221060610726
0.001855,57172.68992329022
0.001856,57686.9877536107
0.001857,58290.39651452496
0.001858,59062.180411908776
0.001859,59998.702139854366
0.00186,60945.835487296616
0.001861,61705.35559299059
0.001862,62293.22202844172
0.001863,62676.36965203184
0.001864,62850.88727677761
0.001865,62750.25097455672
0.001866,62316.42706496931
0.001867,61680.76499296216
0.001868,60926.53234100321
0.001869,60025.92943379877
0.00187,59210.60695354344
0.001871,58315.79184145655
0.001872,57683.948595009984
0.001873,57338.417114354306
0.001874,57216.294534224115
0.001875,57334.7816020601
0.001876,57754.246598039266
0.001877,58359.45973358141
0.001878,59139.954043366306
0.001879,60020.575379256574
0.00188,60819.89149743371
0.001881,61607.00142986461
0.001882,62275.18156931469
0.001883,62596.125035814
0.001884,62748.25481640461
0.001885,62565.58184105252
0.001886,62209.214991256136
0.001887,61667.22983176466
0.001888,60841.93536036111
0.001889,60011.91760786164
0.00189,59171.090532472525
0.001891,58432.779199522796
0.001892,57848.99517908963
0.001893,57383.61443777975
0.001894,57280.59330791118
0.001895,57398.62708760535
0.001896,57760.46053124753
0.001897,58389.02025007615
0.001898,59174.99212639758
0.001899,60026.680801648385
0.0019,60858.258925225105
0.001901,61561.96823460615
0.001902,62201.303218325644
0.001903,62564.0224300116
0.001904,62710.3104259662
0.001905,62528.29848312527
0.001906,62207.1040214873
0.001907,61570.74443596482
0.001908,60796.6910644414
0.001909,60019.864138959485
0.00191,59128.60708921731
0.001911,58462.87435483329
0.001912,57823.438347279785
0.001913,57457.8299929677
0.001914,57380.08104934291
0.001915,57559.496840554704
0.001916,57867.81885420502
0.001917,58481.17369219529
0.001918,59211.53341111378
0.001919,60023.18357195502
0.00192,60867.99263535921
0.001921,61540.493950647084
0.001922,62135.60467250066
0.001923,62491.53284983926
0.001924,62532.82526533087
0.001925,62427.08608668292
0.001926,62095.57722925598
0.001927,61505.37597647732
0.001928,60808.67000273201
0.001929,59947.839358721634
0.00193,59191.1964426949
0.001931,58481.29960792013
0.001932,57965.7181671288
0.001933,57564.32952285068
0.001934,57439.12070533054
0.001935,57559.19713551688
0.001936,57914.81743153319
0.001937,58513.85466050555
0.001938,59214.66261389175
0.001939,60011.05847720511
0.00194,60828.67622601762
0.001941,61487.80313104413
0.001942,62056.88249399658
0.001943,62421.1904540186
0.001944,62504.923373633006
0.001945,62380.67560215418
0.001946,62075.22702545217
0.001947,61427.97994552026
0.001948,60742.17893693533
0.001949,59997.060519818384
0.00195,59235.68428486076
0.001951,58526.41555995114
0.001952,57977.378897827206
0.001953,57640.142042539985
0.001954,57518.24490506799
0.001955,57681.26341665409
0.001956,58051.32558244261
0.001957,58569.20872647337
0.001958,59287.92775607022
0.001959,60032.50646923242
0.00196,60763.32097304901
0.001961,61447.37619150786
0.001962,61978.56294651235
0.001963,62314.01645364866
0.001964,62329.10576372835
0.001965,62267.119292836454
0.001966,61966.560933927154
0.001967,61432.53553601934
0.001968,60709.640669256216
0.001969,59952.371145119825
0.00197,59179.499598195325
0.001971,58594.64761173431
0.001972,58069.187111641186
0.001973,57675.454895311894
0.001974,57636.70164752314
0.001975,57808.60259451626
0.001976,58046.88741641097
0.001977,58684.495092329744
0.001978,59315.445182385774
0.001979,60010.40913133743
0.00198,60793.33475080068
0.001981,61447.34892428134
0.001982,61956.20362482508
0.001983,62194.38690378566
0.001984,62374.3021003536
0.001985,62232.20079891577
0.001986,61808.562700511866
0.001987,61328.71407914036
0.001988,60739.1418676428
0.001989,59933.80393370923
0.00199,59241.03520281624
0.001991,58594.89114137018
0.001992,58050.605101157766
0.001993,57782.460786491625
0.001994,57646.78753191858
0.001995,57806.773113649266
0.001996,58161.887104083624
0.001997,58660.53235380288
0.001998,59332.20920650926
0.001999,60053.20882590918
0.002,60680.72665410226
0.002001,61401.036445884776
0.002002,61847.309382069856
0.002003,62161.79239818064
0.002004,62231.432667232366
0.002005,62126.08982916222
0.002006,61824.44512163811
0.002007,61290.22286992729
0.002008,60676.29527376322
0.002009,59959.84719172805
0.00201,59339.506522795564
0.002011,58632.76096258692
0.002012,58123.255749384356
0.002013,57847.71363795442
0.002014,57755.4082985114
0.002015,57820.286010382435
0.002016,58205.866607497155
0.002017,58688.06132820346
0.002018,59303.08754944162
0.002019,60064.30359709435
0.00202,60702.22597605503
0.002021,61319.4128342895
0.002022,61804.96214672581
0.002023,62141.95824151431
0.002024,62186.34472444625
0.002025,62034.02404049996
0.002026,61771.52555326475
0.002027,61233.602742849835
0.002028,60603.521303126385
0.002029,59955.39079514252
0.00203,59257.025380029096
0.002031,58700.89345298759
0.002032,58234.844532420655
0.002033,57891.039797015
0.002034,57823.93860371026
0.002035,57978.126635585926
0.002036,58276.316282434425
0.002037,58824.53349035269
0.002038,59320.99036316027
0.002039,60006.29878288494
0.00204,60708.49294624503
0.002041,61239.18690361623
0.002042,61767.56761978096
0.002043,62038.498529228025
0.002044,62123.664620325544
0.002045,62028.31719019735
0.002046,61676.49012260067
0.002047,61206.937381549455
0.002048,60606.02388842762
0.002049,59983.49481695845
0.00205,59272.23296019477
0.002051,58715.213686333234
0.002052,58231.80604570058
0.002053,58000.71944989096
0.002054,57881.22080997317
0.002055,58038.9348279307
0.002056,58369.596276296616
0.002057,58782.080948997136
0.002058,59352.43625174143
0.002059,60092.96341697977
0.00206,60713.76703540961
0.002061,61226.56960753326
0.002062,61672.005937754206
0.002063,61968.49707028504
0.002064,62087.85490608157
0.002065,61984.77389629301
0.002066,61612.951715918374
0.002067,61126.90082168968
0.002068,60630.67970424835
0.002069,59924.792556700195
0.00207,59284.972309448494
0.002071,58749.42655186295
0.002072,58262.84441078108
0.002073,58052.11235396056
0.002074,58001.26151557585
0.002075,58060.494042648694
0.002076,58418.71502056691
0.002077,58897.34823209774
0.002078,59473.142462454955
0.002079,60065.8472245708
0.00208,60648.033347666766
0.002081,61244.411507241406
0.002082,61633.118935946535
0.002083,61937.66137747677
0.002084,62076.205881100715
0.002085,61883.748185356046
0.002086,61576.79105536641
0.002087,61118.465270798064
0.002088,60525.79469699171
0.002089,59939.53551045312
0.00209,59304.00266363215
0.002091,58779.76079872311
0.002092,58365.67305699724
0.002093,58119.427784823376
0.002094,57968.10963848659
0.002095,58095.190682037006
0.002096,58441.30979229143
0.002097,58908.13418157758
0.002098,59476.5698492491
0.002099,60073.31385189174
0.0021,60639.59801892814
0.002101,61169.582325215655
0.002102,61630.61212957926
0.002103,61905.188226542836
0.002104,61902.713681043475
0.002105,61824.02909002609
0.002106,61564.619282505206
0.002107,61109.838493369934
0.002108,60563.804621305935
0.002109,59976.57425624046
0.00211,59311.72543452448
0.002111,58850.28156459463
0.002112,58386.84534316852
0.002113,58187.5555195828
0.002114,58061.43721196298
0.002115,58194.810330970446
0.002116,58531.0402371698
0.002117,58941.96261332848
0.002118,59427.44274259491
0.002119,60097.22230540564
0.00212,60655.8536503796
0.002121,61199.776188599375
0.002122,61639.940360969464
0.002123,61841.26865381942
0.002124,61911.99949867125
0.002125,61791.42959694267
0.002126,61511.12126967674
0.002127,61068.9827322915
0.002128,60522.13496017125
0.002129,59889.5261271107
0.00213,59355.046593236846
0.002131,58814.79064766937
0.002132,58391.31522329491
0.002133,58173.004136188654
0.002134,58168.9086838992
0.002135,58232.75469784139
0.002136,58467.17984088725
0.002137,58958.417680001825
